Adoption_ID,Date,Quantity,Book_ID,ISBN10,ISBN13,Title,Category
2,12/27/2015,520,590,0132898357,9780132898355,Mathematics for Business,Business
3,12/1/2015,180,688,013340675X,9780133406757,"Essentials of Processes, Systems and Information: with SAP tutorials",Business
4,3/9/2015,241,980,013610827X,9780136108276,Hands-On Database,Computer Science
5,3/5/2016,452,611,0321860594,9780321860590,"Cornerstones for Community College Success, 2/E",Student Success
6,2/17/2016,55,556,0205890962,9780205890965,Mosaics: Reading and Writing Essays 6e,Student Success
7,8/14/2015,518,597,0321870484,9780321870483,Introductory Algebra 10,Mathematics
8,8/9/2015,609,707,0321566440,9780321566447,Managerial Economics,Economics
9,4/19/2015,693,975,0133022935,9780133022933,The Economics of Public Issues,Economics
10,5/15/2015,496,599,032174747X,9780321747471,Analysis with an Introduction to Proof,Mathematics
11,3/17/2015,337,893,0133043592,9780133043594,Manager's Bookshelf,Business
12,5/8/2015,106,556,0205890962,9780205890965,Mosaics: Reading and Writing Essays 6e,Student Success
13,12/31/2015,125,696,0133140512,9780133140514,Entrepreneurial Finance,Business
14,4/27/2015,583,625,0132180537,9780132180535,"Career Tool Kit, The: Skills for Success",Student Success
15,11/7/2015,436,957,0132992914,9780132992916,Principles of Risk Management and Insurance,Business
16,8/27/2015,620,676,0132461862,9780132461863,International Monetary & Financial  Economics,Economics
17,9/19/2015,484,944,0132968363,9780132968362,Principles of Operations Management,Business
18,6/11/2015,684,611,0321860594,9780321860590,"Cornerstones for Community College Success, 2/E",Student Success
19,7/12/2015,531,677,0132992795,9780132992794,"Macroeconomics, 2/e",Economics
20,8/20/2015,693,984,0132730359,9780132730358,E-Commerce 2013,Business
21,6/27/2015,405,938,0133019934,9780133019933,Microeconomics: Theory and Applications with Calculus,Economics
22,10/25/2015,413,615,0321826124,9780321826121,Algebra and Trigonometry with Modeling & Visualization,Mathematics
23,3/12/2015,332,557,0321872568,9780321872562,LB Brief with Tabs,Student Success
24,2/15/2016,500,929,0133084043,9780133084047,Principles of Marketing,Business
25,11/3/2015,131,550,0321829174,9780321829177,Literature for Composition,English
26,8/26/2015,221,563,0321880943,9780321880949,The Necessary Shakespeare,English
27,9/12/2015,573,947,0132921146,9780132921145,Operations Management,Business
28,1/8/2016,163,694,0133379337,9780133379334,Visual C# 2012 How to Program,Computer Science
29,6/2/2015,65,482,032182573X,9780321825735,Excursions in Modern Mathematics,Mathematics
1,11/26/2015,573,595,0321848284,9780321848284,Intermediate Algebra: Concepts & Applications,Mathematics
2,7/4/2015,653,611,0321860594,9780321860590,"Cornerstones for Community College Success, 2/E",Student Success
3,6/26/2015,659,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
4,10/23/2015,662,946,0133125637,9780133125634,Auditing and Assurance Services,Business
5,12/6/2015,321,595,0321848284,9780321848284,Intermediate Algebra: Concepts & Applications,Mathematics
6,10/8/2015,402,969,013606552X,9780136065524,Economics for Managers,Economics
7,10/4/2015,357,485,0321880153,9780321880154,Elementary Algebra,Mathematics
8,10/15/2015,80,559,0205901840,9780205901845,The Blair Reader,English
9,2/12/2016,626,562,0205874126,9780205874125,Sterling Stories,Student Success
10,5/28/2015,284,592,0321845056,9780321845054,Essential Math 4e,Mathematics
11,1/30/2016,167,968,0133024164,9780133024166,Principles of Microeconomics,Economics
12,1/23/2016,662,591,0321825535,9780321825537,Basic College Mathematics,Mathematics
13,2/23/2016,517,622,0321859227,9780321859228,"Prealgebra and Introductory Algebra, 4e",Mathematics
14,12/19/2015,121,891,0133078353,9780133078350,Marketing Plan Handbook,Business
15,3/12/2015,486,921,0132846918,9780132846912,Digital Business Networks,Business
16,10/19/2015,123,549,0321886518,9780321886514,Complete Works of Shakespeare 7E,English
17,8/14/2015,477,488,0321836510,9780321836519,Statistics for Business: Decision Making and Analysis,Statistics
18,5/4/2015,675,607,0133083500,9780133083507,Basic Technical Mathematics,Mathematics
19,4/2/2015,106,696,0133140512,9780133140514,Entrepreneurial Finance,Business
20,2/14/2016,588,967,013302380X,9780133023800,Principles of Economics,Economics
21,9/8/2015,303,629,032181696X,9780321816962,Precalculus: Essentials,Mathematics
22,3/14/2015,381,548,0205876641,9780205876648,"The Curious Writer, Concise Edition",English
23,3/26/2015,410,553,0205883052,9780205883059,"The Prentice Hall Guide for College Writers, Brief Edition",English
1,10/25/2015,384,586,0321729641,9780321729644,College Algebra: An Early Functions Approach,Mathematics
2,2/8/2016,574,948,0133126242,9780133126242,"Integrated Advertising, Promotion, and Marketing Communications",Business
3,4/19/2015,148,682,0132666790,9780132666794,Essentials of Entrepreneurship and Small Business Management,Business
4,9/9/2015,402,623,0321729560,9780321729569,Precalculus Essentials,Mathematics
5,12/3/2015,411,938,0133019934,9780133019933,Microeconomics: Theory and Applications with Calculus,Economics
6,1/26/2016,695,688,013340675X,9780133406757,"Essentials of Processes, Systems and Information: with SAP tutorials",Business
7,9/20/2015,341,692,0133354695,9780133354690,Cryptography and Network Security: Principles and Practice,Computer Science
8,11/8/2015,626,473,0133068307,9780133068306,Introduction to JavaScript Programming with XML and PHP,Computer Science
9,6/30/2015,660,899,0132994348,9780132994347,Personal Finance,Business
10,2/20/2016,407,938,0133019934,9780133019933,Microeconomics: Theory and Applications with Calculus,Economics
11,5/30/2015,311,480,032183870X,9780321838704,Fundamentals of Statistics,Statistics
1,2/29/2016,663,646,0133125904,9780133125900,"Power Electronics: Circuits,Devices & Applications",Engineering
2,2/17/2016,78,599,032174747X,9780321747471,Analysis with an Introduction to Proof,Mathematics
3,6/13/2015,214,564,0205578063,9780205578061,Read to Achieve: Gateway to Academic Reading,Student Success
4,10/29/2015,540,595,0321848284,9780321848284,Intermediate Algebra: Concepts & Applications,Mathematics
5,1/28/2016,418,915,0132967480,9780132967488,Experiencing MIS,Business
6,2/4/2016,44,586,0321729641,9780321729644,College Algebra: An Early Functions Approach,Mathematics
7,6/15/2015,639,783,0133075354,9780133075359,Fundamentals of Investing,Business
8,1/15/2016,133,489,032182623X,9780321826237,Statistics for Business and Economics,Statistics
9,2/4/2016,314,596,0321900472,9780321900470,Precalculus: A Unit Circle Approach,Mathematics
10,1/17/2016,255,596,0321900472,9780321900470,Precalculus: A Unit Circle Approach,Mathematics
1,1/23/2016,476,473,0133068307,9780133068306,Introduction to JavaScript Programming with XML and PHP,Computer Science
2,2/27/2016,433,680,0133252817,9780133252811,Introduction to Programming with C++,Computer Science
3,10/1/2015,153,559,0205901840,9780205901845,The Blair Reader,English
4,6/12/2015,185,611,0321860594,9780321860590,"Cornerstones for Community College Success, 2/E",Student Success
5,5/28/2015,483,984,0132730359,9780132730358,E-Commerce 2013,Business
6,1/29/2016,166,476,0133360903,9780133360905,Building Java Programs,Computer Science
7,5/8/2015,353,924,0133022927,9780133022926,The Economics of Sports,Economics
8,4/30/2015,140,621,0321826043,9780321826046,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
9,11/5/2015,63,554,0205883117,9780205883110,Strategies for Successful Writing,English
10,12/8/2015,286,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
11,3/5/2016,526,595,0321848284,9780321848284,Intermediate Algebra: Concepts & Applications,Mathematics
12,7/22/2015,441,591,0321825535,9780321825537,Basic College Mathematics,Mathematics
13,12/28/2015,266,595,0321848284,9780321848284,Intermediate Algebra: Concepts & Applications,Mathematics
14,8/28/2015,409,548,0205876641,9780205876648,"The Curious Writer, Concise Edition",English
15,6/9/2015,517,956,0133251969,9780133251968,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business
16,10/26/2015,557,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
17,9/13/2015,622,911,0132994844,9780132994842,Economics,Economics
18,1/23/2016,655,643,0132871696,9780132871693,Engineering Vibration,Engineering
19,12/2/2015,138,593,0321845021,9780321845023,Prealgebra  5e,Mathematics
20,3/4/2016,443,921,0132846918,9780132846912,Digital Business Networks,Business
21,11/19/2015,253,480,032183870X,9780321838704,Fundamentals of Statistics,Statistics
22,10/16/2015,611,684,0132868792,9780132868792,Ownership Series: Ownership: Effective Planning,Student Success
23,9/1/2015,550,599,032174747X,9780321747471,Analysis with an Introduction to Proof,Mathematics
24,11/25/2015,421,686,0132869063,9780132869065,Ownership Series: Ownership: Study Strategies,Student Success
25,10/2/2015,528,549,0321886518,9780321886514,Complete Works of Shakespeare 7E,English
1,12/25/2015,551,790,013284737X,9780132847377,Data Structures and Algorithm Analysis in C++,Computer Science
2,3/5/2016,320,936,0133023443,9780133023442,Systems Analysis and Design,Business
3,3/21/2015,475,975,0133022935,9780133022933,The Economics of Public Issues,Economics
4,4/5/2015,428,932,0132994879,9780132994873,Foundations of Finance,Business
5,5/24/2015,305,916,0133050696,9780133050691,Management Information Systems,Business
6,10/8/2015,604,896,0132994895,9780132994897,Psychology of Investing,Business
7,9/29/2015,221,599,032174747X,9780321747471,Analysis with an Introduction to Proof,Mathematics
1,11/11/2015,587,947,0132921146,9780132921145,Operations Management,Business
2,8/6/2015,636,561,0205863795,9780205863792,The DK Handbook,Student Success
3,2/16/2016,282,474,013336092X,9780133360929,Starting Out with C++: Early Objects,Computer Science
4,8/8/2015,59,677,0132992795,9780132992794,"Macroeconomics, 2/e",Economics
5,2/12/2016,241,559,0205901840,9780205901845,The Blair Reader,English
6,12/10/2015,345,946,0133125637,9780133125634,Auditing and Assurance Services,Business
7,11/9/2015,260,549,0321886518,9780321886514,Complete Works of Shakespeare 7E,English
8,10/6/2015,444,899,0132994348,9780132994347,Personal Finance,Business
9,6/29/2015,347,617,0321854462,9780321854469,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
1,10/29/2015,96,550,0321829174,9780321829177,Literature for Composition,English
2,8/12/2015,134,931,0133059510,9780133059519,Business Communication,Business
3,3/26/2015,42,485,0321880153,9780321880154,Elementary Algebra,Mathematics
4,12/3/2015,251,589,0321826132,9780321826138,College Algebra with Modeling & Visualization,Mathematics
5,8/30/2015,282,473,0133068307,9780133068306,Introduction to JavaScript Programming with XML and PHP,Computer Science
6,6/26/2015,581,483,0321825721,9780321825728,Mathematics for Elementary Teachers with Activity Manual,Mathematics
7,5/22/2015,152,638,0133378713,9780133378719,C++ How to Program (Early Objects Version),Computer Science
8,3/22/2015,269,790,013284737X,9780132847377,Data Structures and Algorithm Analysis in C++,Computer Science
9,5/25/2015,181,613,0133011208,9780133011203,Business Math,Business
10,12/22/2015,561,695,0132832887,9780132832885,Aerodynamics for Engineers,Engineering
11,11/21/2015,327,627,0321872185,9780321872180,Intermediate Algebra 10,Mathematics
12,8/4/2015,568,927,0133062120,9780133062120,International Management: Text and Cases,Business
13,11/9/2015,362,965,0133023354,9780133023350,QuickBooks Pro 2013: A Complete Course,Business
14,1/5/2016,652,950,0132994917,9780132994910,"Money, Banking, and the Financial System",Economics
15,4/21/2015,511,928,0133043541,9780133043549,Human Resource Management,Business
16,3/1/2016,568,920,0132971321,9780132971324,Business Communication Essentials,Business
17,2/11/2016,144,623,0321729560,9780321729569,Precalculus Essentials,Mathematics
18,6/21/2015,356,954,0132948850,9780132948852,Survey of Economics,Economics
19,10/20/2015,329,967,013302380X,9780133023800,Principles of Economics,Economics
20,3/13/2015,361,687,0132136422,9780132136426,Introduction to Materials Science,Engineering
1,3/8/2015,400,593,0321845021,9780321845023,Prealgebra  5e,Mathematics
2,3/29/2015,494,705,0133451607,9780133451603,Statics and Mechanics of Materials,Engineering
3,5/19/2015,494,934,0132948893,9780132948890,Economics Today: The Macro View,Economics
4,12/24/2015,186,946,0133125637,9780133125634,Auditing and Assurance Services,Business
5,8/9/2015,38,615,0321826124,9780321826121,Algebra and Trigonometry with Modeling & Visualization,Mathematics
6,6/23/2015,451,555,0205886159,9780205886159,"Global Issues, Local Arguments",English
7,11/16/2015,465,629,032181696X,9780321816962,Precalculus: Essentials,Mathematics
8,1/1/2016,84,612,0321826027,9780321826022,Precalculus with Modeling & Visualization,Mathematics
9,1/28/2016,325,927,0133062120,9780133062120,International Management: Text and Cases,Business
1,9/15/2015,295,978,0132145375,9780132145374,Database Processing,Computer Science
2,4/4/2015,516,554,0205883117,9780205883110,Strategies for Successful Writing,English
3,4/12/2015,618,648,0205778844,9780205778843,The DK Guide to Literature,English
4,6/21/2015,247,617,0321854462,9780321854469,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
5,9/5/2015,506,607,0133083500,9780133083507,Basic Technical Mathematics,Mathematics
6,4/2/2015,666,926,0133075281,9780133075281,Environmental Law,Business
7,11/27/2015,591,610,0321860470,9780321860477,Cornerstones for College Success,Student Success
8,4/13/2015,458,925,013297133X,9780132971331,Guide to Managerial Communication,Business
9,10/15/2015,275,973,0136039855,9780136039853,The Economic Way of Thinking,Economics
10,12/11/2015,69,939,0133020258,9780133020250,Macroeconomics,Economics
11,1/29/2016,370,479,0321836960,9780321836960,Elementary Statistics,Statistics
12,9/16/2015,469,912,0132994909,9780132994903,Fundamentals of Human Resource Management,Business
13,7/16/2015,285,568,0321846621,9780321846624,Reading Rhetorically,English
14,11/16/2015,563,590,0132898357,9780132898355,Mathematics for Business,Business
15,6/20/2015,543,910,0133020266,9780133020267,Managerial Economics,Economics
16,2/13/2016,212,915,0132967480,9780132967488,Experiencing MIS,Business
