Message_ID,Date,Content,Category
6,3/20/2015,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,Request
7,7/23/2015,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",Order
8,3/19/2015,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,Response
9,10/25/2015,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,Query
10,8/27/2015,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",Query
1,12/28/2015,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.",Response
2,9/10/2015,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",Help
3,12/23/2015,Duis mattis egestas metus. Aenean fermentum.,Help
4,9/20/2015,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,Query
5,9/25/2015,Vestibulum ac est lacinia nisi venenatis tristique.,Help
6,6/21/2015,Sed accumsan felis.,Request
7,12/14/2015,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,Response
8,2/4/2016,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",Response
9,12/31/2015,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",Request
10,12/12/2015,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",Order
11,5/21/2015,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,Help
12,11/22/2015,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",Response
13,1/28/2016,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",Request
14,7/18/2015,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",Order
15,10/13/2015,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",Order
1,2/13/2016,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",Query
2,6/14/2015,Nulla justo.,Order
3,5/20/2015,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.",Query
4,1/11/2016,Aliquam non mauris. Morbi non lectus.,Order
5,9/1/2015,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,Query
6,9/6/2015,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.,Request
7,11/22/2015,Pellentesque ultrices mattis odio. Donec vitae nisi.,Help
8,4/12/2015,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,Response
9,6/18/2015,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",Help
1,12/19/2015,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",Order
2,1/7/2016,Praesent blandit. Nam nulla.,Help
1,7/25/2015,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",Response
2,12/6/2015,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",Help
3,7/12/2015,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",Response
4,5/2/2015,Aliquam non mauris. Morbi non lectus.,Query
5,1/2/2016,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",Order
6,8/4/2015,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,Response
7,1/16/2016,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",Order
8,3/6/2016,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,Request
9,3/20/2015,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",Order
10,9/27/2015,Proin risus.,Help
11,11/5/2015,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",Order
12,5/17/2015,Duis consequat dui nec nisi volutpat eleifend.,Response
13,9/5/2015,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",Order
1,6/6/2015,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",Order
2,8/20/2015,Maecenas ut massa quis augue luctus tincidunt.,Help
3,11/28/2015,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",Order
4,3/8/2015,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",Order
5,7/10/2015,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",Help
6,6/16/2015,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",Help
7,12/17/2015,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",Request
8,5/24/2015,In congue. Etiam justo. Etiam pretium iaculis justo.,Response
9,10/28/2015,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",Response
10,6/19/2015,Proin at turpis a pede posuere nonummy. Integer non velit.,Order
11,4/15/2015,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",Help
12,3/6/2016,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",Request
13,3/14/2015,Maecenas tincidunt lacus at velit.,Order
1,7/4/2015,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,Query
2,12/27/2015,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",Request
3,5/16/2015,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,Request
4,2/23/2016,Quisque id justo sit amet sapien dignissim vestibulum.,Request
5,3/9/2015,Suspendisse potenti. Nullam porttitor lacus at turpis.,Request
6,9/22/2015,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,Query
7,5/5/2015,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",Query
8,10/4/2015,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",Response
9,10/23/2015,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,Request
10,3/4/2016,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",Request
11,9/5/2015,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.,Response
12,12/12/2015,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",Query
13,1/22/2016,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Response
1,10/16/2015,Vivamus in felis eu sapien cursus vestibulum.,Query
2,5/8/2015,In hac habitasse platea dictumst.,Help
3,8/28/2015,Pellentesque viverra pede ac diam.,Order
4,8/24/2015,Phasellus in felis.,Response
5,8/19/2015,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",Response
1,5/1/2015,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",Request
2,8/14/2015,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",Help
3,11/28/2015,Nulla mollis molestie lorem. Quisque ut erat.,Help
4,7/3/2015,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",Help
5,2/11/2016,"Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",Help
6,5/7/2015,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",Query
7,10/23/2015,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,Response
8,11/17/2015,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,Response
9,10/11/2015,Vivamus vestibulum sagittis sapien.,Request
10,1/19/2016,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",Order
11,9/20/2015,Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,Response
12,1/7/2016,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,Help
1,2/1/2016,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,Order
2,12/1/2015,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,Help
3,9/22/2015,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.",Help
4,3/7/2015,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",Query
5,9/6/2015,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",Response
6,2/24/2016,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.,Query
7,5/5/2015,Nulla ut erat id mauris vulputate elementum.,Order
8,10/23/2015,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",Help
9,1/13/2016,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",Query
1,10/15/2015,In sagittis dui vel nisl. Duis ac nibh.,Query
2,5/26/2015,"Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",Response
3,5/17/2015,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,Order
4,11/30/2015,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",Help
1,8/24/2015,In sagittis dui vel nisl.,Request
2,10/1/2015,Vestibulum ac est lacinia nisi venenatis tristique.,Order
3,12/28/2015,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,Request
4,10/10/2015,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,Request
5,12/16/2015,"Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",Help
6,8/4/2015,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",Request
7,8/27/2015,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,Request
1,6/7/2015,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",Request
2,12/4/2015,Quisque ut erat.,Query
3,9/19/2015,Morbi a ipsum. Integer a nibh.,Query
4,4/10/2015,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",Response
5,11/7/2015,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,Request
6,1/20/2016,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",Query
7,10/26/2015,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",Response
1,8/1/2015,Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,Response
2,12/19/2015,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",Query
3,4/12/2015,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",Query
4,3/31/2015,Cras in purus eu magna vulputate luctus.,Help
1,9/23/2015,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",Query
2,11/14/2015,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,Request
3,12/3/2015,In eleifend quam a odio. In hac habitasse platea dictumst.,Help
